-0.5	0.000000E+00
-0.4983	2.503233E-04
-0.4966	2.701300E-04
-0.4949	1.725089E-04
-0.4932	-9.717290E-05
-0.4915	-1.769382E-04
-0.4898	-4.985465E-05
-0.4881	1.787849E-06
-0.4864	3.346568E-05
-0.4847	-2.399617E-05
-0.483	-2.042113E-05
-0.4813	-1.884644E-04
-0.4796	-6.660300E-04
-0.4779	-1.004643E-03
-0.4762	-1.138585E-03
-0.4745	-1.455364E-03
-0.4728	-1.861153E-03
-0.4711	-2.344315E-03
-0.4694	-2.885064E-03
-0.4677	-3.190904E-03
-0.466	-3.283546E-03
-0.4643	-3.488408E-03
-0.4626	-3.842069E-03
-0.4609	-4.267537E-03
-0.4592	-4.624172E-03
-0.4575	-4.752010E-03
-0.4558	-4.801861E-03
-0.4541	-4.848543E-03
-0.4524	-5.244462E-03
-0.4507	-5.787208E-03
-0.449	-6.391010E-03
-0.4473	-7.033870E-03
-0.4456	-7.402828E-03
-0.4439	-7.757844E-03
-0.4422	-8.239605E-03
-0.4405	-8.512304E-03
-0.4388	-8.425714E-03
-0.4371	-8.277341E-03
-0.4354	-8.258177E-03
-0.4337	-8.534085E-03
-0.432	-8.787755E-03
-0.4303	-8.643371E-03
-0.4286	-8.707386E-03
-0.4269	-8.771682E-03
-0.4252	-9.024395E-03
-0.4235	-9.297364E-03
-0.4218	-9.366216E-03
-0.4201	-9.406206E-03
-0.4184	-9.525370E-03
-0.4167	-1.001087E-02
-0.415	-1.056208E-02
-0.4133	-1.123534E-02
-0.4116	-1.215064E-02
-0.4099	-1.305168E-02
-0.4082	-1.367896E-02
-0.4065	-1.352220E-02
-0.4048	-1.331703E-02
-0.4031	-1.367150E-02
-0.4014	-1.469159E-02
-0.3997	-1.536605E-02
-0.398	-1.542776E-02
-0.3963	-1.549737E-02
-0.3946	-1.566427E-02
-0.3929	-1.569288E-02
-0.3912	-1.567599E-02
-0.3895	-1.556165E-02
-0.3878	-1.525721E-02
-0.3861	-1.497605E-02
-0.3844	-1.548553E-02
-0.3827	-1.618700E-02
-0.381	-1.689900E-02
-0.3793	-1.817683E-02
-0.3776	-1.922700E-02
-0.3759	-1.971648E-02
-0.3742	-1.997357E-02
-0.3725	-2.017999E-02
-0.3708	-2.032990E-02
-0.3691	-2.034361E-02
-0.3674	-2.065826E-02
-0.3657	-2.130923E-02
-0.364	-2.225883E-02
-0.3623	-2.337222E-02
-0.3606	-2.255318E-02
-0.3589	-2.133621E-02
-0.3572	-2.206159E-02
-0.3555	-2.360974E-02
-0.3538	-2.400067E-02
-0.3521	-2.355765E-02
-0.3504	-2.436333E-02
-0.3487	-2.533847E-02
-0.347	-2.594096E-02
-0.3453	-2.647558E-02
-0.3436	-2.712563E-02
-0.3419	-2.722908E-02
-0.3402	-2.695355E-02
-0.3385	-2.777820E-02
-0.3368	-2.845352E-02
-0.3351	-2.950756E-02
-0.3334	-3.097453E-02
-0.3317	-3.129610E-02
-0.33	-3.120831E-02
-0.3283	-3.250675E-02
-0.3266	-3.379897E-02
-0.3249	-3.507699E-02
-0.3232	-3.518299E-02
-0.3215	-3.433748E-02
-0.3198	-3.406776E-02
-0.3181	-3.501810E-02
-0.3164	-3.509955E-02
-0.3147	-3.545126E-02
-0.313	-3.642132E-02
-0.3113	-3.703051E-02
-0.3096	-3.717884E-02
-0.3079	-3.729413E-02
-0.3062	-3.826753E-02
-0.3045	-3.917077E-02
-0.3028	-3.967946E-02
-0.3011	-4.064451E-02
-0.2994	-4.090181E-02
-0.2977	-4.112096E-02
-0.296	-4.228810E-02
-0.2943	-4.373965E-02
-0.2926	-4.436756E-02
-0.2909	-4.464943E-02
-0.2892	-4.527410E-02
-0.2875	-4.591813E-02
-0.2858	-4.669142E-02
-0.2841	-4.747240E-02
-0.2824	-4.762824E-02
-0.2807	-4.842078E-02
-0.279	-4.933765E-02
-0.2773	-5.017649E-02
-0.2756	-5.115172E-02
-0.2739	-5.212049E-02
-0.2722	-5.311479E-02
-0.2705	-5.416292E-02
-0.2688	-5.526115E-02
-0.2671	-5.635495E-02
-0.2654	-5.737688E-02
-0.2637	-5.806332E-02
-0.262	-5.861963E-02
-0.2603	-5.977572E-02
-0.2586	-6.085306E-02
-0.2569	-6.131325E-02
-0.2552	-6.226049E-02
-0.2535	-6.324153E-02
-0.2518	-6.414164E-02
-0.2501	-6.533293E-02
-0.2484	-6.608057E-02
-0.2467	-6.732461E-02
-0.245	-6.824244E-02
-0.2433	-6.901929E-02
-0.2416	-7.018793E-02
-0.2399	-7.109600E-02
-0.2382	-7.178511E-02
-0.2365	-7.249783E-02
-0.2348	-7.419268E-02
-0.2331	-7.570580E-02
-0.2314	-7.699875E-02
-0.2297	-7.834861E-02
-0.228	-7.903064E-02
-0.2263	-7.996404E-02
-0.2246	-8.124088E-02
-0.2229	-8.237004E-02
-0.2212	-8.404924E-02
-0.2195	-8.566863E-02
-0.2178	-8.701202E-02
-0.2161	-8.851485E-02
-0.2144	-8.986823E-02
-0.2127	-9.176454E-02
-0.211	-9.355305E-02
-0.2093	-9.509053E-02
-0.2076	-9.677262E-02
-0.2059	-9.830507E-02
-0.2042	-9.977912E-02
-0.2025	-1.015683E-01
-0.2008	-1.033224E-01
-0.1991	-1.050009E-01
-0.1974	-1.070593E-01
-0.1957	-1.092141E-01
-0.194	-1.111662E-01
-0.1923	-1.128385E-01
-0.1906	-1.147124E-01
-0.1889	-1.164213E-01
-0.1872	-1.184013E-01
-0.1855	-1.206643E-01
-0.1838	-1.230186E-01
-0.1821	-1.255435E-01
-0.1804	-1.275295E-01
-0.1787	-1.297701E-01
-0.177	-1.321988E-01
-0.1753	-1.351679E-01
-0.1736	-1.380290E-01
-0.1719	-1.409418E-01
-0.1702	-1.438174E-01
-0.1685	-1.464252E-01
-0.1668	-1.493467E-01
-0.1651	-1.524351E-01
-0.1634	-1.557632E-01
-0.1617	-1.593396E-01
-0.16	-1.632037E-01
-0.1583	-1.665248E-01
-0.1566	-1.703029E-01
-0.1549	-1.740165E-01
-0.1532	-1.777965E-01
-0.1515	-1.819346E-01
-0.1498	-1.864216E-01
-0.1481	-1.909343E-01
-0.1464	-1.954166E-01
-0.1447	-1.999608E-01
-0.143	-2.045485E-01
-0.1413	-2.094015E-01
-0.1396	-2.147572E-01
-0.1379	-2.201028E-01
-0.1362	-2.255703E-01
-0.1345	-2.314031E-01
-0.1328	-2.373467E-01
-0.1311	-2.434375E-01
-0.1294	-2.499988E-01
-0.1277	-2.566037E-01
-0.126	-2.634489E-01
-0.1243	-2.703491E-01
-0.1226	-2.776490E-01
-0.1209	-2.852844E-01
-0.1192	-2.930981E-01
-0.1175	-3.015029E-01
-0.1158	-3.101045E-01
-0.1141	-3.188120E-01
-0.1124	-3.279988E-01
-0.1107	-3.377549E-01
-0.109	-3.476613E-01
-0.1073	-3.579473E-01
-0.1056	-3.686884E-01
-0.1039	-3.797538E-01
-0.1022	-3.910975E-01
-0.1005	-4.030078E-01
-0.0988	-4.152645E-01
-0.0971	-4.278418E-01
-0.0954	-4.410235E-01
-0.0937	-4.548835E-01
-0.092	-4.691612E-01
-0.0903	-4.836199E-01
-0.0886	-4.990906E-01
-0.0869	-5.152410E-01
-0.0852	-5.318279E-01
-0.0835	-5.489295E-01
-0.0818	-5.667031E-01
-0.0801	-5.852903E-01
-0.0784	-6.040822E-01
-0.0767	-6.239291E-01
-0.075	-6.443715E-01
-0.0733	-6.654685E-01
-0.0716	-6.874688E-01
-0.0699	-7.104889E-01
-0.0682	-7.342371E-01
-0.0665	-7.586734E-01
-0.0648	-7.841821E-01
-0.0631	-8.107241E-01
-0.0614	-8.376507E-01
-0.0597	-8.657428E-01
-0.058	-8.952856E-01
-0.0563	-9.258332E-01
-0.0546	-9.570728E-01
-0.0529	-9.897645E-01
-0.0512	-1.023523E+00
-0.0495	-1.058822E+00
-0.0478	-1.095269E+00
-0.0461	-1.132878E+00
-0.0444	-1.171511E+00
-0.0427	-1.211828E+00
-0.041	-1.253407E+00
-0.0393	-1.296704E+00
-0.0376	-1.341695E+00
-0.0359	-1.388113E+00
-0.0342	-1.436087E+00
-0.0325	-1.485815E+00
-0.0308	-1.537335E+00
-0.0291	-1.590647E+00
-0.0274	-1.645749E+00
-0.0257	-1.702659E+00
-0.024	-1.761773E+00
-0.0223	-1.823030E+00
-0.0206	-1.886343E+00
-0.0189	-1.951827E+00
-0.0172	-2.019555E+00
-0.0155	-2.089619E+00
-0.0138	-2.162134E+00
-0.0121	-2.237256E+00
-0.0104	-2.315092E+00
-0.0087	-2.395418E+00
-0.007	-2.478437E+00
-0.0053	-2.564367E+00
-0.0036	-2.653453E+00
-0.0019	-2.745472E+00
-0.0002	-2.840445E+00
0.0015	-2.938558E+00
0.0032	-3.040274E+00
0.0049	-3.145578E+00
0.0066	-3.254111E+00
0.0083	-3.366192E+00
0.01	-3.482356E+00
0.0117	-3.602441E+00
0.0134	-3.726665E+00
0.0151	-3.855029E+00
0.0168	-3.987744E+00
0.0185	-4.125209E+00
0.0202	-4.267170E+00
0.0219	-4.413755E+00
0.0236	-4.565336E+00
0.0253	-4.722239E+00
0.027	-4.884503E+00
0.0287	-5.052146E+00
0.0304	-5.225532E+00
0.0321	-5.404933E+00
0.0338	-5.590217E+00
0.0355	-5.781973E+00
0.0372	-5.980299E+00
0.0389	-6.185420E+00
0.0406	-6.397593E+00
0.0423	-6.617220E+00
0.044	-6.844307E+00
0.0457	-7.079199E+00
0.0474	-7.322410E+00
0.0491	-7.574197E+00
0.0508	-7.834924E+00
0.0525	-8.104763E+00
0.0542	-8.384183E+00
0.0559	-8.673596E+00
0.0576	-8.973516E+00
0.0593	-9.284422E+00
0.061	-9.606651E+00
0.0627	-9.940651E+00
0.0644	-1.028749E+01
0.0661	-1.064690E+01
0.0678	-1.102035E+01
0.0695	-1.140814E+01
0.0712	-1.181103E+01
0.0729	-1.222972E+01
0.0746	-1.266509E+01
0.0763	-1.311842E+01
0.078	-1.359074E+01
0.0797	-1.408249E+01
0.0814	-1.459515E+01
0.0831	-1.513009E+01
0.0848	-1.568851E+01
0.0865	-1.627223E+01
0.0882	-1.688272E+01
0.0899	-1.752224E+01
0.0916	-1.819207E+01
0.0933	-1.889445E+01
0.095	-1.963176E+01
0.0967	-2.040667E+01
0.0984	-2.122209E+01
0.1001	-2.208081E+01
0.1018	-2.298652E+01
0.1035	-2.394272E+01
0.1052	-2.495358E+01
0.1069	-2.602351E+01
0.1086	-2.715742E+01
0.1103	-2.836114E+01
0.112	-2.964044E+01
0.1137	-3.100184E+01
0.1154	-3.245289E+01
0.1171	-3.400194E+01
0.1188	-3.565790E+01
0.1205	-3.743110E+01
0.1222	-3.933264E+01
0.1239	-4.137506E+01
0.1256	-4.357227E+01
0.1273	-4.594000E+01
0.129	-4.849593E+01
0.1307	-5.125894E+01
0.1324	-5.425143E+01
0.1341	-5.749777E+01
0.1358	-6.102539E+01
0.1375	-6.486509E+01
0.1392	-6.905174E+01
0.1409	-7.362492E+01
0.1426	-7.862730E+01
0.1443	-8.410980E+01
0.146	-9.012791E+01
0.1477	-9.674432E+01
0.1494	-1.040302E+02
0.1511	-1.120668E+02
0.1528	-1.209419E+02
0.1545	-1.307596E+02
0.1562	-1.416338E+02
0.1579	-1.536934E+02
0.1596	-1.670818E+02
0.1613	-1.819622E+02
0.163	-1.985179E+02
0.1647	-2.169457E+02
0.1664	-2.374764E+02
0.1681	-2.603581E+02
0.1698	-2.858654E+02
0.1715	-3.143006E+02
0.1732	-3.459971E+02
0.1749	-3.813206E+02
0.1766	-4.206494E+02
0.1783	-4.644178E+02
0.18	-5.130722E+02
0.1817	-5.670866E+02
0.1834	-6.269666E+02
0.1851	-6.932473E+02
0.1868	-7.664524E+02
0.1885	-8.471621E+02
0.1902	-9.359361E+02
0.1919	-1.033339E+03
0.1936	-1.139917E+03
0.1953	-1.256207E+03
0.197	-1.382708E+03
0.1987	-1.519817E+03
0.2004	-1.667917E+03
0.2021	-1.827240E+03
0.2038	-1.997884E+03
0.2055	-2.179796E+03
0.2072	-2.372723E+03
0.2089	-2.576186E+03
0.2106	-2.789416E+03
0.2123	-3.011420E+03
0.214	-3.240871E+03
0.2157	-3.476142E+03
0.2174	-3.715345E+03
0.2191	-3.956298E+03
0.2208	-4.196594E+03
0.2225	-4.433645E+03
0.2242	-4.664738E+03
0.2259	-4.887106E+03
0.2276	-5.098024E+03
0.2293	-5.294819E+03
0.231	-5.474963E+03
0.2327	-5.636214E+03
0.2344	-5.776462E+03
0.2361	-5.893953E+03
0.2378	-5.987234E+03
0.2395	-6.055154E+03
0.2412	-6.096873E+03
0.2429	-6.111859E+03
0.2446	-6.100017E+03
0.2463	-6.061404E+03
0.248	-5.996512E+03
0.2497	-5.906161E+03
0.2514	-5.791431E+03
0.2531	-5.653734E+03
0.2548	-5.494874E+03
0.2565	-5.316802E+03
0.2582	-5.121816E+03
0.2599	-4.912415E+03
0.2616	-4.691226E+03
0.2633	-4.460989E+03
0.265	-4.224466E+03
0.2667	-3.984391E+03
0.2684	-3.743355E+03
0.2701	-3.503797E+03
0.2718	-3.267923E+03
0.2735	-3.037659E+03
0.2752	-2.814666E+03
0.2769	-2.600304E+03
0.2786	-2.395601E+03
0.2803	-2.201359E+03
0.282	-2.018086E+03
0.2837	-1.846051E+03
0.2854	-1.685345E+03
0.2871	-1.535891E+03
0.2888	-1.397427E+03
0.2905	-1.269649E+03
0.2922	-1.152125E+03
0.2939	-1.044369E+03
0.2956	-9.458550E+02
0.2973	-8.560375E+02
0.299	-7.743601E+02
0.3007	-7.002318E+02
0.3024	-6.331178E+02
0.3041	-5.724631E+02
0.3058	-5.177339E+02
0.3075	-4.684295E+02
0.3092	-4.240688E+02
0.3109	-3.842019E+02
0.3126	-3.483919E+02
0.3143	-3.162565E+02
0.316	-2.874270E+02
0.3177	-2.615642E+02
0.3194	-2.383666E+02
0.3211	-2.175560E+02
0.3228	-1.988728E+02
0.3245	-1.820959E+02
0.3262	-1.670180E+02
0.3279	-1.534542E+02
0.3296	-1.412408E+02
0.3313	-1.302314E+02
0.333	-1.202962E+02
0.3347	-1.113158E+02
0.3364	-1.031900E+02
0.3381	-9.582628E+01
0.3398	-8.914253E+01
0.3415	-8.306737E+01
0.3432	-7.753676E+01
0.3449	-7.249432E+01
0.3466	-6.788840E+01
0.3483	-6.367567E+01
0.35	-5.981600E+01
0.3517	-5.627372E+01
0.3534	-5.301803E+01
0.3551	-5.002112E+01
0.3568	-4.725737E+01
0.3585	-4.470532E+01
0.3602	-4.234494E+01
0.3619	-4.015840E+01
0.3636	-3.812994E+01
0.3653	-3.624540E+01
0.367	-3.449219E+01
0.3687	-3.285845E+01
0.3704	-3.133429E+01
0.3721	-2.991033E+01
0.3738	-2.857814E+01
0.3755	-2.733025E+01
0.3772	-2.615986E+01
0.3789	-2.506085E+01
0.3806	-2.402745E+01
0.3823	-2.305476E+01
0.384	-2.213812E+01
0.3857	-2.127328E+01
0.3874	-2.045649E+01
0.3891	-1.968431E+01
0.3908	-1.895341E+01
0.3925	-1.826101E+01
0.3942	-1.760443E+01
0.3959	-1.698119E+01
0.3976	-1.638907E+01
0.3993	-1.582603E+01
0.401	-1.529019E+01
0.4027	-1.477974E+01
0.4044	-1.429316E+01
0.4061	-1.382893E+01
0.4078	-1.338568E+01
0.4095	-1.296215E+01
0.4112	-1.255719E+01
0.4129	-1.216971E+01
0.4146	-1.179867E+01
0.4163	-1.144317E+01
0.418	-1.110234E+01
0.4197	-1.077534E+01
0.4214	-1.046145E+01
0.4231	-1.015998E+01
0.4248	-9.870227E+00
0.4265	-9.591626E+00
0.4282	-9.323590E+00
0.4299	-9.065577E+00
0.4316	-8.817097E+00
0.4333	-8.577677E+00
0.435	-8.346886E+00
0.4367	-8.124289E+00
0.4384	-7.909523E+00
0.4401	-7.702210E+00
0.4418	-7.502009E+00
0.4435	-7.308599E+00
0.4452	-7.121672E+00
0.4469	-6.940952E+00
0.4486	-6.766153E+00
0.4503	-6.597027E+00
0.452	-6.433337E+00
0.4537	-6.274848E+00
0.4554	-6.121343E+00
0.4571	-5.972621E+00
0.4588	-5.828478E+00
0.4605	-5.688735E+00
